x,y,z,qw,qx,qy,qz
-4.124637064082069086e-03,7.821281211229401398e-03,8.125316463636835795e-01,2.141995246052372792e-01,2.145184474137801223e-01,6.758205505117714784e-01,-6.718385095274294061e-01
-4.120953023709975072e-03,7.789586195001206408e-03,8.006050525619856639e-01,2.142020661250883251e-01,2.145067929758666114e-01,6.758253227393894447e-01,-6.718366198557144120e-01
-4.129769221726895673e-03,7.847350465306745723e-03,7.879320383927278515e-01,2.142044938195149517e-01,2.144979309451831018e-01,6.758176320126582093e-01,-6.718464115469875431e-01
-4.189921362069647798e-03,7.862516612930579504e-03,7.764027327060238903e-01,2.142120954117004705e-01,2.144980250245509534e-01,6.758134085747010689e-01,-6.718482062419607326e-01
-4.161438294968419424e-03,7.880613992945673454e-03,7.666023710489281440e-01,2.142105369057909492e-01,2.144818242263278885e-01,6.758145670883536349e-01,-6.718527099493311061e-01
-4.093176414105408403e-03,7.820490410631377245e-03,7.580245119992216063e-01,2.142014641951399956e-01,2.144641145121783943e-01,6.758260638717384916e-01,-6.718496913110832969e-01
-4.085612942248750996e-03,7.739856815619079039e-03,7.502828543929636052e-01,2.141959365335958099e-01,2.144588544859848955e-01,6.758364587930691947e-01,-6.718426761311753204e-01
-4.009134534905869733e-03,7.644014524168143976e-03,7.445965037916258966e-01,2.141850872505891568e-01,2.144408812111683327e-01,6.758525269286131953e-01,-6.718357081229335837e-01
-4.003809540177009560e-03,7.577845645135548869e-03,7.390713340402855769e-01,2.141771145382590502e-01,2.144381872077649742e-01,6.758617921836604925e-01,-6.718297889654818444e-01
-4.052976174395517793e-03,7.547407252289760164e-03,7.342007890016112315e-01,2.141826903922202097e-01,2.144442660314775928e-01,6.758631715928127282e-01,-6.718246833713951149e-01
-4.084679635404154553e-03,7.523280305697024363e-03,7.339015630743647156e-01,2.141864828603467497e-01,2.144480047456233107e-01,6.758654821904013232e-01,-6.718199563901562366e-01
-4.185782734140417599e-03,7.602081601099294587e-03,7.356761808797065427e-01,2.142004791291439447e-01,2.144621808169875354e-01,6.758508072404887379e-01,-6.718257319368222680e-01
-4.188004117454270647e-03,7.523879603746677462e-03,7.412635329208668855e-01,2.141996268178653628e-01,2.144689564621006239e-01,6.758636047817633274e-01,-6.718109662074184252e-01
-4.265057465037464315e-03,7.446973513967056375e-03,7.476303585258008422e-01,2.142039677748389381e-01,2.144929314479641080e-01,6.758728549278602005e-01,-6.717926216623982816e-01
-4.318866636405661874e-03,7.331128097688563092e-03,7.558656634613072356e-01,2.142048650720553560e-01,2.145105951280524836e-01,6.758900492904166279e-01,-6.717693961676655112e-01
-4.345601295368620338e-03,7.195831740358221533e-03,7.659696686257772003e-01,2.142028542292189752e-01,2.145226506245110354e-01,6.759116185885867267e-01,-6.717444852516817333e-01
-4.445006960879702672e-03,7.027740488454455904e-03,7.770391153323181754e-01,2.142155632699057344e-01,2.145492530129705644e-01,6.759332719414314905e-01,-6.717101475838254121e-01
-4.486960513892642756e-03,6.868614496009476864e-03,7.893828265656556153e-01,2.142234089964084043e-01,2.145634709990671407e-01,6.759567757449423953e-01,-6.716794512825975394e-01
-4.483325275025575041e-03,6.717936550782982463e-03,8.021401436574330246e-01,2.142161572266136071e-01,2.145710059769407874e-01,6.759820875323171441e-01,-6.716538831217734318e-01
-4.435082540000544193e-03,6.634158012584048629e-03,8.139377977742228154e-01,2.141979733621305060e-01,2.145707254229191063e-01,6.759992969324728485e-01,-6.716424514173006122e-01
-4.395220841876211135e-03,6.551688913400727406e-03,8.267544606173595767e-01,2.141733584659967216e-01,2.145708188891158885e-01,6.760172793143330860e-01,-6.716321718568113441e-01
-4.403623160764295712e-03,6.350673056852523812e-03,8.424015838127871802e-01,2.141589061231168323e-01,2.145863143929939154e-01,6.760491992046165910e-01,-6.715996998645680227e-01
-4.529886006725874527e-03,6.148493735263358545e-03,8.582670478775488165e-01,2.141653123784567625e-01,2.146214939617890893e-01,6.760745021998414428e-01,-6.715609434583613702e-01
-4.653329179207508527e-03,5.857686879519622900e-03,8.758219083598280941e-01,2.141702756220457970e-01,2.146577355999722547e-01,6.761135116346370655e-01,-6.715085025315379319e-01
-4.678404326612828519e-03,5.732004826597304238e-03,8.915944954442559522e-01,2.141675803629216057e-01,2.146710292009234022e-01,6.761328785115030549e-01,-6.714856121608691053e-01
-4.736644986571008839e-03,5.773052903321982190e-03,9.028207986211310709e-01,2.141756251350620255e-01,2.146793385404255350e-01,6.761243074551179788e-01,-6.714890200667377185e-01
-4.892022840979161520e-03,5.501733695549744507e-03,9.186584617078176196e-01,2.141866027771411884e-01,2.147199316159285054e-01,6.761586529450032135e-01,-6.714379540994364071e-01
-4.871537037836316114e-03,5.371847287501404535e-03,9.328435148076935635e-01,2.141751560382400554e-01,2.147240217593801015e-01,6.761818481690290428e-01,-6.714169384385445527e-01
-4.929272548392916314e-03,5.161236081960939373e-03,9.470545111496005974e-01,2.141711219732615745e-01,2.147487636947701395e-01,6.762111824757681688e-01,-6.713807680437423597e-01
-4.924194469695263379e-03,5.054823599194903719e-03,9.588506348525733802e-01,2.141628031220824679e-01,2.147563850965921173e-01,6.762282826116107204e-01,-6.713637602785006431e-01
-5.238822499550805853e-03,4.808586653029146493e-03,9.706772490726748304e-01,2.142006193529206737e-01,2.148210207237675196e-01,6.762508159110850459e-01,-6.713083179163024106e-01
-5.364810460897738616e-03,4.617422782912907614e-03,9.809048528943999923e-01,2.142096195350175203e-01,2.148539430670716177e-01,6.762742238283376839e-01,-6.712713283260156594e-01
-5.469221860175264155e-03,4.493191035927231354e-03,9.887689696131528594e-01,2.142206590340944850e-01,2.148782186481248413e-01,6.762878750167254926e-01,-6.712462815531785587e-01
-5.492075661885073568e-03,4.395415255098364046e-03,9.940930698613756888e-01,2.142198812270359187e-01,2.148863410199364221e-01,6.763027926540277068e-01,-6.712288995406123782e-01
-5.549596110989801941e-03,4.378632811738682705e-03,9.908419782171767887e-01,2.142295608532827356e-01,2.148948398105527957e-01,6.763021945002734014e-01,-6.712236920680920704e-01
-5.535303843636871397e-03,4.368190645227364687e-03,9.866056887368622741e-01,2.142262179121713073e-01,2.148928062250140547e-01,6.763047807172507531e-01,-6.712228042690275842e-01
-5.512027170325659031e-03,4.333705549911952976e-03,9.800615309120473961e-01,2.142196393637088303e-01,2.148916411158918738e-01,6.763109682687586943e-01,-6.712190424062594030e-01
-5.485361695629784907e-03,4.263882034302567819e-03,9.742908425617856638e-01,2.142114691996339360e-01,2.148910352853186101e-01,6.763229206252863168e-01,-6.712098006243809589e-01
-5.393696375561296379e-03,4.165506077541890687e-03,9.656126278855402534e-01,2.141919861133662617e-01,2.148796723197856640e-01,6.763426870685634862e-01,-6.711997386452324132e-01
-5.322166943210316845e-03,4.096524428652710374e-03,9.560148144539584170e-01,2.141755449147150492e-01,2.148709573513046811e-01,6.763575275490695260e-01,-6.711928207118492695e-01
-5.230986348486297947e-03,4.135174722698515756e-03,9.442693941485321707e-01,2.141619148374855064e-01,2.148534768855876464e-01,6.763557728890249310e-01,-6.712045337920518051e-01
-5.174802063116371552e-03,4.147744443797500569e-03,9.328635194295947786e-01,2.141490567213654439e-01,2.148458528851240334e-01,6.763560104534183104e-01,-6.712108373133949257e-01
-5.139052096686764354e-03,4.072377689486870664e-03,9.208833271415787225e-01,2.141337656562047609e-01,2.148460962236080629e-01,6.763689439399735992e-01,-6.712026050432871038e-01
-5.107039225527540936e-03,4.007226678480928575e-03,9.084831796449390762e-01,2.141256970034212670e-01,2.148388914373480230e-01,6.763791598686065276e-01,-6.711971906259808218e-01
-5.063862025769041986e-03,4.031328951113232265e-03,8.949270112775373764e-01,2.141201864088984330e-01,2.148275545643871798e-01,6.763773921158665603e-01,-6.712043586022390373e-01
-4.978559825090629089e-03,3.986185170214842817e-03,8.818324451754258053e-01,2.141044430476455318e-01,2.148113447810441334e-01,6.763886719272554915e-01,-6.712032018018835311e-01
-4.931190244066099154e-03,3.938461111842836079e-03,8.701837244100647517e-01,2.140911745651314924e-01,2.148017891267612889e-01,6.763986865280551264e-01,-6.712004001968314704e-01
-4.901286685046649973e-03,3.968481792941976234e-03,8.565345413773207683e-01,2.140862048736592860e-01,2.147882479613836271e-01,6.763962514309722618e-01,-6.712087726412713229e-01
-4.958646823765361193e-03,3.965305959704586332e-03,8.434048739958628360e-01,2.140932770948307251e-01,2.147898836238995024e-01,6.763937846634944240e-01,-6.712084792851044091e-01
-4.951931020262412969e-03,4.005793261463796474e-03,8.316017487444066214e-01,2.140949527906002015e-01,2.147771195557389712e-01,6.763883006778099727e-01,-6.712175554997912297e-01
-4.939376507500861310e-03,3.977483205200210530e-03,8.205094297621906563e-01,2.140914461131279700e-01,2.147692385015489425e-01,6.763929743138328288e-01,-6.712164860859279880e-01
-4.905706314026357130e-03,4.000982084521488916e-03,8.100101992649104687e-01,2.140895501471725693e-01,2.147534576189847888e-01,6.763919857774149946e-01,-6.712231361734763979e-01
-4.864049108623493510e-03,4.010068466573589105e-03,8.008908543255637280e-01,2.140827803593489675e-01,2.147409804742586026e-01,6.763928487306701820e-01,-6.712284176378214839e-01
-4.827700085505760332e-03,4.022677384593949246e-03,7.921859893192380042e-01,2.140797005173961098e-01,2.147296210960047969e-01,6.763928445982301252e-01,-6.712330380923325901e-01
-4.805646347609376402e-03,3.942185880569486212e-03,7.856570295743832144e-01,2.140761173732392830e-01,2.147213004703445449e-01,6.764040254076330028e-01,-6.712255757247880261e-01
-4.803055845295946605e-03,3.822967594965872608e-03,7.807641113758155837e-01,2.140640916491370060e-01,2.147287842457952234e-01,6.764190514292909295e-01,-6.712118747059311330e-01
-4.751836786435223101e-03,3.803452641380093702e-03,7.764508774538012581e-01,2.140513092297604003e-01,2.147266745430040924e-01,6.764229217854432763e-01,-6.712127256987702184e-01
-4.821703360087568370e-03,3.824875024919082572e-03,7.740873315689523748e-01,2.140581697526191263e-01,2.147386136185591710e-01,6.764152109252072886e-01,-6.712144889767690525e-01
-4.883591518096529714e-03,3.795241412551774406e-03,7.762159877294941834e-01,2.140613829820813829e-01,2.147547065531570931e-01,6.764152448291146369e-01,-6.712082813045701091e-01
-4.867115984558800790e-03,3.769200331481674902e-03,7.811637873668594301e-01,2.140607387211795332e-01,2.147525812745675333e-01,6.764203741321901386e-01,-6.712039976288290966e-01
-5.013081949598801462e-03,3.709035519744229709e-03,7.877942368056306544e-01,2.140816098776551490e-01,2.147788588202645954e-01,6.764222397382808616e-01,-6.711870526935868053e-01
-5.019002700004651304e-03,3.655081919212343523e-03,7.947973828284784492e-01,2.140769413587052805e-01,2.147812808084704761e-01,6.764328045514675924e-01,-6.711771193354332254e-01
-5.102313455167453021e-03,3.482576998646025497e-03,8.049452220298602967e-01,2.140806503730883770e-01,2.148015997881113082e-01,6.764568803601532787e-01,-6.711451682592320944e-01
-5.191820103494013475e-03,3.287607635316132718e-03,8.167027025375325211e-01,2.140863332389481011e-01,2.148253736509032619e-01,6.764828783419679636e-01,-6.711095410335169431e-01
-5.195527257206983274e-03,3.222632437086643369e-03,8.270837853895791625e-01,2.140868476494414696e-01,2.148253777970173806e-01,6.764955195652588849e-01,-6.710966329270502406e-01
-5.148878868758670867e-03,3.097725837967914633e-03,8.389417527211541215e-01,2.140704175054990166e-01,2.148214691579705127e-01,6.765186193397868530e-01,-6.710798390835630567e-01
-5.115955538972108418e-03,2.976612606421185844e-03,8.518512702596523489e-01,2.140604219742432424e-01,2.148180589569461674e-01,6.765407336541755523e-01,-6.710618250182680544e-01
-5.211927573244594034e-03,2.692154355991500589e-03,8.669606214773539765e-01,2.140615920151000551e-01,2.148472800884403400e-01,6.765788702955063405e-01,-6.710136461594625734e-01
-5.288397792046462507e-03,2.406472820879028592e-03,8.836261153027750170e-01,2.140659180726383892e-01,2.148732646072366581e-01,6.766161721931799322e-01,-6.709663317957140771e-01
-5.431799475233722342e-03,2.218724450227844199e-03,9.001899595138890264e-01,2.140832252549884629e-01,2.149066773934742436e-01,6.766364101066262293e-01,-6.709296991445049541e-01
-5.511535170020563298e-03,1.970603766245526689e-03,9.162442544170145142e-01,2.140869439836395605e-01,2.149318840979421719e-01,6.766691592857738691e-01,-6.708874082030000796e-01
-5.471542830881184413e-03,1.914193751535530653e-03,9.306829281560549116e-01,2.140778334514253367e-01,2.149273897704391256e-01,6.766801965528357332e-01,-6.708806227224225482e-01
-5.614203172254021712e-03,1.897317476270311311e-03,9.430840216543348031e-01,2.140975269662026559e-01,2.149512508366638874e-01,6.766766258702670012e-01,-6.708702949986237174e-01
-5.740667215166856199e-03,1.685363899798943306e-03,9.581988080234211669e-01,2.141082957755109928e-01,2.149832316422868317e-01,6.767043290397298794e-01,-6.708286657945039533e-01
-5.700289471901589730e-03,1.579934175135026125e-03,9.724231797871263350e-01,2.140997051644019933e-01,2.149781176890658285e-01,6.767243573331168660e-01,-6.708128422708248273e-01
-5.919366694909789992e-03,1.265309005982531362e-03,9.875209564467698486e-01,2.141175418269593844e-01,2.150319255689151499e-01,6.767602197066642233e-01,-6.707537210412565232e-01
-5.936402485913002021e-03,1.109171246746328823e-03,9.996998961033717324e-01,2.141129799551332036e-01,2.150438422928963034e-01,6.767816441213511114e-01,-6.707297398259912669e-01
-6.159433538321824365e-03,7.842173979407474418e-04,1.013436824596960273e+00,2.141307610936199202e-01,2.150970445694667665e-01,6.768189545891013514e-01,-6.706693531688053822e-01
-6.248041778128599066e-03,5.482733718151703954e-04,1.024629036839555418e+00,2.141305506598555897e-01,2.151268801606101011e-01,6.768496835487153307e-01,-6.706288381709158974e-01
-6.327814201185106950e-03,4.634210486228189808e-04,1.030485309879907607e+00,2.141411023342629505e-01,2.151431812017162715e-01,6.768571226837239996e-01,-6.706127312732608203e-01
-6.402833457268671848e-03,3.877736869067754943e-04,1.036401103717619288e+00,2.141495813250942071e-01,2.151590890839406578e-01,6.768642854900080996e-01,-6.705976902964669861e-01
-6.484796941348029177e-03,3.396866121748549298e-04,1.036503926607152737e+00,2.141611245954625209e-01,2.151743629333668917e-01,6.768662861276112386e-01,-6.705870837945218099e-01
-6.590392405182794039e-03,3.464709978062347536e-04,1.032763485955809912e+00,2.141767475828145473e-01,2.151918668406197499e-01,6.768588607087404618e-01,-6.705839723111209905e-01
-6.602624164271740821e-03,3.687050321850059501e-04,1.025710598279122587e+00,2.141789264190661901e-01,2.151930102429395752e-01,6.768540815574107805e-01,-6.705877333351929481e-01
-6.562291711619726298e-03,2.865038150980608964e-04,1.019498531657069718e+00,2.141683035556075088e-01,2.151909537256055938e-01,6.768678524634949012e-01,-6.705778862207090185e-01
-6.506710215115117310e-03,2.677050923755657191e-04,1.011308619764509142e+00,2.141587955934788345e-01,2.151805452669225405e-01,6.768736924119996834e-01,-6.705783680742506414e-01
-6.487729958354119392e-03,2.514019007158959122e-04,1.001449861887885540e+00,2.141558092689212489e-01,2.151759782133941812e-01,6.768777090647669636e-01,-6.705767329154176393e-01
-6.418823040458944938e-03,2.672830184674123821e-04,9.909062363948223373e-01,2.141492202337982875e-01,2.151601125067110765e-01,6.768788124208947599e-01,-6.705828142407432857e-01
-6.415263273879961287e-03,1.667883145224208739e-04,9.800624114741792736e-01,2.141435769032895842e-01,2.151626835453733788e-01,6.768928500251969460e-01,-6.705696217883603261e-01
-6.436461184898526269e-03,1.389619298446951917e-04,9.673829379815044316e-01,2.141461012183497881e-01,2.151636790370037300e-01,6.768950870599955705e-01,-6.705662380930631494e-01
-6.397365836512220079e-03,4.095266604162595570e-05,9.560346769999978900e-01,2.141349205584729687e-01,2.151599197008217113e-01,6.769105799826804493e-01,-6.705553753861521749e-01
-6.355973088819068424e-03,4.430537307302493690e-05,9.435311526796328341e-01,2.141268647146846171e-01,2.151506670387750564e-01,6.769116111962328874e-01,-6.705598757068227389e-01
-6.257095294296398727e-03,5.198888509701083782e-05,9.302469274100735319e-01,2.141130101860594936e-01,2.151293327275928258e-01,6.769154401745528515e-01,-6.705672791916827968e-01
-6.216783884713738932e-03,-1.504182070535607885e-05,9.180738717543502903e-01,2.141007226546518538e-01,2.151206363315794068e-01,6.769275933960343661e-01,-6.705617239912414762e-01
-6.166494643208557391e-03,-5.719486551686050167e-06,9.055344760508435842e-01,2.140921025818765255e-01,2.151060998721642248e-01,6.769295129064617500e-01,-6.705672016778619904e-01
-6.162978210837713119e-03,-5.262845702294928203e-06,8.928599454424803739e-01,2.140887364221729094e-01,2.151012234047151583e-01,6.769302533160967972e-01,-6.705690932128899329e-01
-6.119814620131341573e-03,-1.681521230534510538e-05,8.806565845412996918e-01,2.140800054058241697e-01,2.150891402674621755e-01,6.769348839623949843e-01,-6.705710819139649725e-01
-6.141175302976868006e-03,-1.854773694657945468e-05,8.693189025898108158e-01,2.140787731408133610e-01,2.150827776582041606e-01,6.769362263790460466e-01,-6.705721609648378490e-01
-6.134270486151606645e-03,2.332791049170675744e-05,8.582163308320227557e-01,2.140738830132131731e-01,2.150698138683071470e-01,6.769328233823068697e-01,-6.705813152794783960e-01
-6.144496594691836733e-03,4.570141214221850766e-05,8.480778236481516519e-01,2.140724491138348284e-01,2.150620461834965580e-01,6.769304840905275844e-01,-6.705866256724305474e-01
-6.117837981169750583e-03,7.235098326444344132e-05,8.394734270661201592e-01,2.140668106038267626e-01,2.150513001266979307e-01,6.769287460226270925e-01,-6.705936263639518113e-01
-6.095208427127837836e-03,-4.636168034511219593e-05,8.328758752720962777e-01,2.140585566227162506e-01,2.150461703551950210e-01,6.769452326757287031e-01,-6.705812634645913484e-01
-6.068208906507529914e-03,-1.568157059433762743e-04,8.273371987318862697e-01,2.140501266420220539e-01,2.150442220732224907e-01,6.769603930876638698e-01,-6.705692745929030529e-01
-6.098146086323094975e-03,-1.735406587197047814e-04,8.227513497066852866e-01,2.140494776237821251e-01,2.150511539732535837e-01,6.769609700229546334e-01,-6.705666763039586087e-01
-6.145016976130480806e-03,-2.256193658217228856e-04,8.205608905410212150e-01,2.140525354924740775e-01,2.150611059626540422e-01,6.769657811894989052e-01,-6.705576513990834098e-01
-6.199709321842668264e-03,-2.602684610627250227e-04,8.219179801991362000e-01,2.140602581194193943e-01,2.150677152880668963e-01,6.769679794999318156e-01,-6.705508470402515853e-01
-6.138250278489592975e-03,-3.318552135229630232e-04,8.265284706154383265e-01,2.140531165923164059e-01,2.150596128197387324e-01,6.769811262967210252e-01,-6.705424526821278652e-01
-6.288445266528332536e-03,-4.140239439293774953e-04,8.330666610883419310e-01,2.140751186336593281e-01,2.150879559245164607e-01,6.769859849866221024e-01,-6.705214321182365600e-01
-6.308996385044243760e-03,-5.217005506703144106e-04,8.412054870244216609e-01,2.140670878716680048e-01,2.151024433737412922e-01,6.770028177990524698e-01,-6.705023530435465506e-01
-6.430490968990266142e-03,-7.131831348034306170e-04,8.511371016173152615e-01,2.140763446057903918e-01,2.151343328981284442e-01,6.770268073596327207e-01,-6.704649428606412886e-01
-6.473857440128859969e-03,-9.163204207504136584e-04,8.620120229693857272e-01,2.140725487569138663e-01,2.151523425938600687e-01,6.770554286495343854e-01,-6.704314729197071721e-01
-6.431553303009315131e-03,-9.768445317853945153e-04,8.720839647921544424e-01,2.140640709659177854e-01,2.151465745917974237e-01,6.770680571369837031e-01,-6.704232774655609628e-01
-6.488013169083109433e-03,-1.159985543655114946e-03,8.846020984836020506e-01,2.140687916588170925e-01,2.151603673226628599e-01,6.770922616653872739e-01,-6.703928982053448671e-01
-6.629276034573310279e-03,-1.360012332349500638e-03,8.983519686589087616e-01,2.140908273050402821e-01,2.151879657683054559e-01,6.771137445245154485e-01,-6.703553043187852056e-01
-6.797665098648016449e-03,-1.629267467188168141e-03,9.135830388959513826e-01,2.141107429929897665e-01,2.152267932027395192e-01,6.771431012964552743e-01,-6.703068234691280658e-01
-6.915967825241207262e-03,-1.826761285002406754e-03,9.283124604866695995e-01,2.141301942496797173e-01,2.152498950334994499e-01,6.771651946116390430e-01,-6.702708719653889258e-01
-7.032933091788143819e-03,-2.017301372734235827e-03,9.438772328493784114e-01,2.141445557305657332e-01,2.152755631796027247e-01,6.771869202728189041e-01,-6.702360898669051936e-01
-7.099924054884620798e-03,-2.150234780401545902e-03,9.579338371936765295e-01,2.141515658239770692e-01,2.152887800473156643e-01,6.772028129997799129e-01,-6.702135466446962342e-01
-7.043109913706404462e-03,-2.196269028869717206e-03,9.705194810122292903e-01,2.141382240826357475e-01,2.152798237472315357e-01,6.772137330439597092e-01,-6.702096524601538485e-01
-7.172481574579821738e-03,-2.394449321723757761e-03,9.854784707142918432e-01,2.141479456004949378e-01,2.153121865248206479e-01,6.772379491144192576e-01,-6.701716795033071383e-01
-7.361303709867925323e-03,-2.634608351915903625e-03,1.001465580715088066e+00,2.141637868028731240e-01,2.153572363034612636e-01,6.772647037225804079e-01,-6.701251034587158983e-01
-7.386995357895912925e-03,-2.737455615315461960e-03,1.014913144849583171e+00,2.141620588519437263e-01,2.153668637087763349e-01,6.772800396905982456e-01,-6.701070618947715385e-01
-7.635806262032189540e-03,-3.074715510881907525e-03,1.030486463346848014e+00,2.141814504815476305e-01,2.154274047383073487e-01,6.773177312929584692e-01,-6.700433048941664138e-01
-7.695030883703378108e-03,-3.283648915423027000e-03,1.044241361788057487e+00,2.141760883998976572e-01,2.154531788518525559e-01,6.773460242107700591e-01,-6.700081300747137147e-01
-7.847863805176704885e-03,-3.506933203039338219e-03,1.055921003187436646e+00,2.141868095321384224e-01,2.154909734228566132e-01,6.773716728904106699e-01,-6.699666169006928129e-01
-8.008656101802803448e-03,-3.735006535983178329e-03,1.067216362317559009e+00,2.141956636155086247e-01,2.155315694822779182e-01,6.773983041202445987e-01,-6.699238000099966284e-01
